dteday,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
2012-07-29,0.21232876712328766,0.7564427059364933,0.7564427059364933,4,4,4,12,Best Customers
2012-07-30,0.21095890410958903,0.8148872526461114,0.8148872526461114,4,4,4,12,Best Customers
2012-07-31,0.2095890410958904,0.8276576161988035,0.8276576161988035,4,4,4,12,Best Customers
2012-08-01,0.20821917808219179,0.8695352047860102,0.8695352047860102,4,4,4,12,Best Customers
2012-08-02,0.20684931506849316,0.8328347906120571,0.8328347906120571,4,4,4,12,Best Customers
2012-08-03,0.2054794520547945,0.8229406350667281,0.8229406350667281,4,4,4,12,Best Customers
2012-08-04,0.20410958904109588,0.7825586746433503,0.7825586746433503,4,4,4,12,Best Customers
2012-08-05,0.20273972602739726,0.626092959042798,0.626092959042798,4,3,3,10,Best Customers
2012-08-06,0.20136986301369864,0.8043028071790153,0.8043028071790153,4,4,4,12,Best Customers
2012-08-07,0.2,0.8342153704555914,0.8342153704555914,4,4,4,12,Best Customers
2012-08-08,0.19863013698630136,0.8642429820524621,0.8642429820524621,4,4,4,12,Best Customers
2012-08-09,0.19726027397260273,0.8357109986194202,0.8357109986194202,4,4,4,12,Best Customers
2012-08-10,0.1958904109589041,0.6631385181776346,0.6631385181776346,4,3,3,10,Best Customers
2012-08-11,0.19452054794520549,0.7221583064887253,0.7221583064887253,4,4,4,12,Best Customers
2012-08-12,0.19315068493150686,0.7503451449608836,0.7503451449608836,4,4,4,12,Best Customers
2012-08-13,0.1917808219178082,0.7893465255407272,0.7893465255407272,4,4,4,12,Best Customers
2012-08-14,0.19041095890410958,0.7779567418315693,0.7779567418315693,4,4,4,12,Best Customers
2012-08-15,0.18904109589041096,0.8427289461573861,0.8427289461573861,4,4,4,12,Best Customers
2012-08-16,0.18767123287671234,0.8724114127933733,0.8724114127933733,4,4,4,12,Best Customers
2012-08-17,0.1863013698630137,0.819834330418776,0.819834330418776,4,4,4,12,Best Customers
2012-08-18,0.18493150684931506,0.9023239760699494,0.9023239760699494,4,4,4,12,Best Customers
2012-08-19,0.18356164383561643,0.5208237459733088,0.5208237459733088,4,3,3,10,Best Customers
2012-08-20,0.1821917808219178,0.7487344684767603,0.7487344684767603,4,4,4,12,Best Customers
2012-08-21,0.18082191780821918,0.8034974689369535,0.8034974689369535,4,4,4,12,Best Customers
2012-08-22,0.17945205479452056,0.8459502991256328,0.8459502991256328,4,4,4,12,Best Customers
2012-08-23,0.1780821917808219,0.890819144040497,0.890819144040497,4,4,4,12,Best Customers
2012-08-24,0.17671232876712328,0.8697653014265992,0.8697653014265992,4,4,4,12,Best Customers
2012-08-25,0.17534246575342466,0.6938564196962724,0.6938564196962724,4,4,4,12,Best Customers
2012-08-26,0.17397260273972603,0.6020478601012426,0.6020478601012426,4,3,3,10,Best Customers
2012-08-27,0.1726027397260274,0.7932581684307409,0.7932581684307409,4,4,4,12,Best Customers
2012-08-28,0.17123287671232876,0.8074091118269674,0.8074091118269674,4,4,4,12,Best Customers
2012-08-29,0.16986301369863013,0.8829958582604694,0.8829958582604694,4,4,4,12,Best Customers
2012-08-30,0.1684931506849315,0.8848366313851819,0.8848366313851819,4,4,4,12,Best Customers
2012-08-31,0.16712328767123288,0.8430740911182697,0.8430740911182697,4,4,4,12,Best Customers
2012-09-01,0.16575342465753426,0.7038656235618961,0.7038656235618961,4,4,4,12,Best Customers
2012-09-02,0.1643835616438356,0.6658996778647032,0.6658996778647032,4,3,3,10,Best Customers
2012-09-03,0.16301369863013698,0.6916705016106766,0.6916705016106766,4,4,4,12,Best Customers
2012-09-04,0.16164383561643836,0.7871606074551312,0.7871606074551312,4,4,4,12,Best Customers
2012-09-05,0.16027397260273973,0.815692590888173,0.815692590888173,4,4,4,12,Best Customers
2012-09-06,0.1589041095890411,0.711113667740451,0.711113667740451,4,4,4,12,Best Customers
2012-09-07,0.15753424657534246,0.8607915324436264,0.8607915324436264,4,4,4,12,Best Customers
2012-09-08,0.15616438356164383,0.6849976990335941,0.6849976990335941,4,4,4,12,Best Customers
2012-09-09,0.1547945205479452,0.943971468016567,0.943971468016567,4,4,4,12,Best Customers
2012-09-10,0.15342465753424658,0.8632075471698114,0.8632075471698114,4,4,4,12,Best Customers
2012-09-11,0.15205479452054796,0.8910492406810862,0.8910492406810862,4,4,4,12,Best Customers
2012-09-12,0.1506849315068493,0.902899217671422,0.902899217671422,4,4,4,12,Best Customers
2012-09-13,0.14931506849315068,0.8953060285319835,0.8953060285319835,4,4,4,12,Best Customers
2012-09-14,0.14794520547945206,0.9188909341923608,0.9188909341923608,4,4,4,12,Best Customers
2012-09-15,0.14657534246575343,1.0,1.0,4,4,4,12,Best Customers
2012-09-16,0.1452054794520548,0.8411182696732629,0.8411182696732629,4,4,4,12,Best Customers
2012-09-17,0.14383561643835616,0.7877358490566038,0.7877358490566038,4,4,4,12,Best Customers
2012-09-18,0.14246575342465753,0.46606074551311555,0.46606074551311555,4,2,2,8,Loyal Customers
2012-09-19,0.1410958904109589,0.8708007363092499,0.8708007363092499,4,4,4,12,Best Customers
2012-09-20,0.13972602739726028,0.8856419696272435,0.8856419696272435,4,4,4,12,Best Customers
2012-09-21,0.13835616438356166,0.9370685687988956,0.9370685687988956,4,4,4,12,Best Customers
2012-09-22,0.136986301369863,0.963299585826047,0.963299585826047,4,4,4,12,Best Customers
2012-09-23,0.13561643835616438,0.9071560055223195,0.9071560055223195,4,4,4,12,Best Customers
2012-09-24,0.13424657534246576,0.8529682466635987,0.8529682466635987,4,4,4,12,Best Customers
2012-09-25,0.13287671232876713,0.8647031753336402,0.8647031753336402,4,4,4,12,Best Customers
2012-09-26,0.1315068493150685,0.8871375977910723,0.8871375977910723,4,4,4,12,Best Customers
2012-09-27,0.13013698630136986,0.8480211688909343,0.8480211688909343,4,4,4,12,Best Customers
2012-09-28,0.12876712328767123,0.8505522319374138,0.8505522319374138,4,4,4,12,Best Customers
2012-09-29,0.1273972602739726,0.9817073170731708,0.9817073170731708,4,4,4,12,Best Customers
2012-09-30,0.12602739726027398,0.7900368154624943,0.7900368154624943,4,4,4,12,Best Customers
2012-10-01,0.12465753424657534,0.7772664519098021,0.7772664519098021,4,4,4,12,Best Customers
2012-10-02,0.12328767123287672,0.5311780947998159,0.5311780947998159,4,3,3,10,Best Customers
2012-10-03,0.12191780821917808,0.8686148182236539,0.8686148182236539,4,4,4,12,Best Customers
2012-10-04,0.12054794520547946,0.8405430280717902,0.8405430280717902,4,4,4,12,Best Customers
2012-10-05,0.11917808219178082,0.9358030372756558,0.9358030372756558,4,4,4,12,Best Customers
2012-10-06,0.1178082191780822,0.9138288080994018,0.9138288080994018,4,4,4,12,Best Customers
2012-10-07,0.11643835616438357,0.4012885411872987,0.4012885411872987,4,2,2,8,Loyal Customers
2012-10-08,0.11506849315068493,0.6277036355269213,0.6277036355269213,4,3,3,10,Best Customers
2012-10-09,0.1136986301369863,0.732857800276116,0.732857800276116,4,4,4,12,Best Customers
2012-10-10,0.11232876712328767,0.8823055683387023,0.8823055683387023,4,4,4,12,Best Customers
2012-10-11,0.11095890410958904,0.8683847215830649,0.8683847215830649,4,4,4,12,Best Customers
2012-10-12,0.1095890410958904,0.8352508053382421,0.8352508053382421,4,4,4,12,Best Customers
2012-10-13,0.10821917808219178,0.8153474459272895,0.8153474459272895,4,4,4,12,Best Customers
2012-10-14,0.10684931506849316,0.7612747353888634,0.7612747353888634,4,4,4,12,Best Customers
2012-10-15,0.10547945205479452,0.6733778186838473,0.6733778186838473,4,3,3,10,Best Customers
2012-10-16,0.10410958904109589,0.8642429820524621,0.8642429820524621,4,4,4,12,Best Customers
2012-10-17,0.10273972602739725,0.8558444546709618,0.8558444546709618,4,4,4,12,Best Customers
2012-10-18,0.10136986301369863,0.861366774045099,0.861366774045099,4,4,4,12,Best Customers
2012-10-19,0.1,0.621491026231017,0.621491026231017,4,3,3,10,Best Customers
2012-10-20,0.09863013698630137,0.9282098481362172,0.9282098481362172,4,4,4,12,Best Customers
2012-10-21,0.09726027397260274,0.7825586746433503,0.7825586746433503,4,4,4,12,Best Customers
2012-10-22,0.0958904109589041,0.8094799815922687,0.8094799815922687,4,4,4,12,Best Customers
2012-10-23,0.09452054794520548,0.8564196962724344,0.8564196962724344,4,4,4,12,Best Customers
2012-10-24,0.09315068493150686,0.8825356649792914,0.8825356649792914,4,4,4,12,Best Customers
2012-10-25,0.09178082191780822,0.8441095260009204,0.8441095260009204,4,4,4,12,Best Customers
2012-10-26,0.09041095890410959,0.853888633225955,0.853888633225955,4,4,4,12,Best Customers
2012-10-27,0.08904109589041095,0.9008283479061207,0.9008283479061207,4,4,4,12,Best Customers
2012-10-28,0.08767123287671233,0.5104693971468017,0.5104693971468017,4,2,2,8,Loyal Customers
2012-10-29,0.0863013698630137,0.0,0.0,4,1,1,6,Potential Customers
2012-10-30,0.08493150684931507,0.12356189599631845,0.12356189599631845,4,1,1,6,Potential Customers
2012-10-31,0.08356164383561644,0.6378278877128394,0.6378278877128394,4,3,3,10,Best Customers
2012-11-01,0.0821917808219178,0.6861481822365394,0.6861481822365394,4,4,4,12,Best Customers
2012-11-02,0.08082191780821918,0.6701564657156006,0.6701564657156006,4,3,3,10,Best Customers
2012-11-03,0.07945205479452055,0.5885872066267833,0.5885872066267833,4,3,3,10,Best Customers
2012-11-04,0.07808219178082192,0.585020708697653,0.585020708697653,4,3,3,10,Best Customers
2012-11-05,0.07671232876712329,0.6025080533824206,0.6025080533824206,4,3,3,10,Best Customers
2012-11-06,0.07534246575342465,0.6516336861481823,0.6516336861481823,4,3,3,10,Best Customers
2012-11-07,0.07397260273972603,0.5767372296364474,0.5767372296364474,4,3,3,10,Best Customers
2012-11-08,0.0726027397260274,0.608950759318914,0.608950759318914,4,3,3,10,Best Customers
2012-11-09,0.07123287671232877,0.6868384721583065,0.6868384721583065,4,4,4,12,Best Customers
2012-11-10,0.06986301369863014,0.7494247583985274,0.7494247583985274,4,4,4,12,Best Customers
2012-11-11,0.0684931506849315,0.7857800276115969,0.7857800276115969,4,4,4,12,Best Customers
2012-11-12,0.06712328767123288,0.7187068568798896,0.7187068568798896,4,4,4,12,Best Customers
2012-11-13,0.06575342465753425,0.4684767602393005,0.4684767602393005,4,2,2,8,Loyal Customers
2012-11-14,0.06438356164383562,0.6296594569719283,0.6296594569719283,4,3,3,10,Best Customers
2012-11-15,0.06301369863013699,0.6239070409572021,0.6239070409572021,4,3,3,10,Best Customers
2012-11-16,0.06164383561643836,0.6530142659917165,0.6530142659917165,4,3,3,10,Best Customers
2012-11-17,0.06027397260273973,0.6450759318913944,0.6450759318913944,4,3,3,10,Best Customers
2012-11-18,0.0589041095890411,0.5346295444086516,0.5346295444086516,4,3,3,10,Best Customers
2012-11-19,0.057534246575342465,0.6301196502531063,0.6301196502531063,4,3,3,10,Best Customers
2012-11-20,0.056164383561643834,0.645651173492867,0.645651173492867,4,3,3,10,Best Customers
2012-11-21,0.0547945205479452,0.5895075931891395,0.5895075931891395,4,3,3,10,Best Customers
2012-11-22,0.05342465753424658,0.27646111366774045,0.27646111366774045,4,1,1,6,Potential Customers
2012-11-23,0.052054794520547946,0.4473078693051082,0.4473078693051082,4,2,2,8,Loyal Customers
2012-11-24,0.050684931506849315,0.25943396226415094,0.25943396226415094,4,1,1,6,Potential Customers
2012-11-25,0.049315068493150684,0.27634606534744593,0.27634606534744593,4,1,1,6,Potential Customers
2012-11-26,0.04794520547945205,0.5827197422917626,0.5827197422917626,4,3,3,10,Best Customers
2012-11-27,0.04657534246575343,0.4529452369995398,0.4529452369995398,4,2,2,8,Loyal Customers
2012-11-28,0.045205479452054796,0.6026231017027152,0.6026231017027152,4,3,3,10,Best Customers
2012-11-29,0.043835616438356165,0.6098711458812701,0.6098711458812701,4,3,3,10,Best Customers
2012-11-30,0.04246575342465753,0.6495628163828808,0.6495628163828808,4,3,3,10,Best Customers
2012-12-01,0.0410958904109589,0.5946847676023931,0.5946847676023931,4,3,3,10,Best Customers
2012-12-02,0.03972602739726028,0.5323285780027612,0.5323285780027612,4,3,3,10,Best Customers
2012-12-03,0.038356164383561646,0.7146801656695813,0.7146801656695813,4,4,4,12,Best Customers
2012-12-04,0.036986301369863014,0.7574781408191441,0.7574781408191441,4,4,4,12,Best Customers
2012-12-05,0.03561643835616438,0.6565807639208467,0.6565807639208467,4,3,3,10,Best Customers
2012-12-06,0.03424657534246575,0.6158536585365854,0.6158536585365854,4,3,3,10,Best Customers
2012-12-07,0.03287671232876713,0.5736309249884952,0.5736309249884952,4,3,3,10,Best Customers
2012-12-08,0.031506849315068496,0.6396686608375518,0.6396686608375518,4,3,3,10,Best Customers
2012-12-09,0.030136986301369864,0.368844914864243,0.368844914864243,4,2,2,8,Loyal Customers
2012-12-10,0.028767123287671233,0.5922687528762081,0.5922687528762081,4,3,3,10,Best Customers
2012-12-11,0.0273972602739726,0.6303497468936954,0.6303497468936954,4,3,3,10,Best Customers
2012-12-12,0.026027397260273973,0.609410952600092,0.609410952600092,4,3,3,10,Best Customers
2012-12-13,0.024657534246575342,0.6339162448228256,0.6339162448228256,4,3,3,10,Best Customers
2012-12-14,0.023287671232876714,0.643005062126093,0.643005062126093,4,3,3,10,Best Customers
2012-12-15,0.021917808219178082,0.5781178094799816,0.5781178094799816,4,3,3,10,Best Customers
2012-12-16,0.02054794520547945,0.4330418775885872,0.4330418775885872,4,2,2,8,Loyal Customers
2012-12-17,0.019178082191780823,0.5249654855039116,0.5249654855039116,4,3,3,10,Best Customers
2012-12-18,0.01780821917808219,0.6367924528301887,0.6367924528301887,4,3,3,10,Best Customers
2012-12-19,0.016438356164383564,0.6034284399447768,0.6034284399447768,4,3,3,10,Best Customers
2012-12-20,0.015068493150684932,0.4723884031293143,0.4723884031293143,4,2,2,8,Loyal Customers
2012-12-21,0.0136986301369863,0.41428900138057984,0.41428900138057984,4,2,2,8,Loyal Customers
2012-12-22,0.012328767123287671,0.19868844914864245,0.19868844914864245,4,1,1,6,Potential Customers
2012-12-23,0.010958904109589041,0.20306028531983433,0.20306028531983433,4,1,1,6,Potential Customers
2012-12-24,0.009589041095890411,0.10331339162448229,0.10331339162448229,4,1,1,6,Potential Customers
2012-12-25,0.008219178082191782,0.11401288541187299,0.11401288541187299,4,1,1,6,Potential Customers
2012-12-26,0.00684931506849315,0.04820524620340543,0.04820524620340543,4,1,1,6,Potential Customers
2012-12-27,0.005479452054794521,0.2406810860561436,0.2406810860561436,4,1,1,6,Potential Customers
2012-12-28,0.004109589041095891,0.35354348826507137,0.35354348826507137,4,1,1,6,Potential Customers
2012-12-29,0.0027397260273972603,0.15174873446847675,0.15174873446847675,4,1,1,6,Potential Customers
2012-12-30,0.0013698630136986301,0.20409572020248506,0.20409572020248506,4,1,1,6,Potential Customers
2012-12-31,0.0,0.3114358030372757,0.3114358030372757,4,1,1,6,Potential Customers
